0,https://www.amazon.com/dp/B0DVRP71YL,B0DVRP71YL,A colorful Journey of 50+ Birds: “Discover the Beauty of Birds Through Art and Learning!”,Color Haven,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVRK2S9G,B0DVRK2S9G,A colorful Journey of 50+ ANIMALS: Step into a world of creativity and discovery with The Ultimate Animal Coloring Book! Featuring 50+ beautifully ... this book brings the natural world to life.,Color Haven,Paperback,"Jan 30, 2025",
1,https://www.amazon.com/dp/B0DVRJNRT4,B0DVRJNRT4,Space Corner: A Cozy Coloring Book for Adults and Teens Featuring Super Cute Hygge-Inspired Designs for Relaxation and Creativity,Vanccier Design,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVRJ71CX,B0DVRJ71CX,"Cute pals: Discover, color and dream big!",dolce Bella,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVRHDXK5,B0DVRHDXK5,Colour Giggle Repeat: Fruit Colouring Book for Kids,Ms Maithilee Dalvi,Paperback,"Jan 30, 2025",
1,https://www.amazon.com/dp/B0DVRGK3GD,B0DVRGK3GD,Puppypals Coloring Book for Kids: Add Color to the Cute Unicorn Dogs for Fun and Relaxation (My Little Unicorn Pals),Game Plant Entmt,Paperback,"Jan 30, 2025",
1,https://www.amazon.com/dp/B0DVRGJB28,B0DVRGJB28,World of Animals Alphabet: Colouring Book for children,Tetiana Teren,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVRG8ZN7,B0DVRG8ZN7,Coloring Wisdom: Uplifting Words for Every Step of Life.,Anny Lee-Chaidez,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVRFHTZD,B0DVRFHTZD,Cozy Girl Love Coloring Book: Bold and Easy Valentines Love & Hearts Coloring Book for Adults & Teens,Marie  I Leadbeatter,Hardcover,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVRFBVHD,B0DVRFBVHD,50 Animes Colouring Book for Teens.,Tiago Reis,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVRDZ9W2,B0DVRDZ9W2,"Animals coloring book for kids: Coloring book for kids and adults ages 4-8 , 50+ page perfect for developing creativity",boualba omar,Paperback,"Jan 30, 2025",
1,https://www.amazon.com/dp/B0DVRD2CKZ,B0DVRD2CKZ,Kittypals Coloring Book for Kids: Add Color to the Cute Unicorn Cats for Fun and Relaxation (My Little Unicorn Pals),Game Plant Entmt,Paperback,"Jan 30, 2025",
1,https://www.amazon.com/dp/B0DVRCQNN5,B0DVRCQNN5,Piggypals Coloring Book for Kids: Add Color to the Cute Unicorn Piggies for Fun and Relaxation (My Little Unicorn Pals),Game Plant Entmt,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVRCNNVP,B0DVRCNNVP,"Four Stories with Shorty the Black Bear: A Trip Around San Francisco with Shorty, Shorty’s Hike on Mt. Tamalpais, Shorty in ... and Shorty Plays the Blues",Ronald Lemley,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVRCNDGX,B0DVRCNDGX,"100 Animals Mandala Coloring Book: A coloring book perfect for relaxing, calming and stress free",Andreea Draws,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVRCMH1G,B0DVRCMH1G,Nature’s Majesty – A Stunning Animal Coloring Book: Experience The Grandeur Of The Animal Kingdom Through The Art Of Coloring! (Wild Majesty Coloring Book Series),Edith,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DSQ78Y37,B0DSQ78Y37,One month daily planner: Watercolour floral undated daily agenda to plan and organise your month,Isolda Illustrations,Paperback,"Jan 7, 2025",
2,https://www.amazon.com/dp/B0DSLY75DX,B0DSLY75DX,AI Meets EQ: A CEO’s Guide to Leading the Future of SMEs: Mastering AI Leadership for Small and Medium Enterprises.,Josef Schneider,Kindle,"Jan 7, 2025",
0,https://www.amazon.com/dp/B0DSJ3BW8F,B0DSJ3BW8F,Tech Innovator's Blueprint: Intellectual Property Essentials for App Developers (Mastering Intellectual Property: IP Guide series),Maria Boicova-Wynants,Kindle,"Jan 7, 2025",
3,https://www.amazon.com/dp/B0DSHT4FL8,B0DSHT4FL8,SUPPLY CHAIN MANAGEMENT 5.0: Emerging Technologies in the Supply Chain Management,MR.  ADVAIT  VIVEK DHIVAR,Kindle,"Jan 7, 2025",
2,https://www.amazon.com/dp/1915771498,1915771498,The Achievement Algorithm: Cracking The Code For Sustainable Leadership,Charlotte Fuller,Kindle,"Jan 7, 2025",
3,https://www.amazon.com/dp/1915771994,1915771994,The High-Ticket Method®️: The Power of Premium: High-Ticket Strategies That Multiply Your Business and Income… Ethically,Dr Tania King-Mohammad,Kindle,"Jan 6, 2025",
0,https://www.amazon.com/dp/B0DSPLPLDF,B0DSPLPLDF,"Low Income Savings Challenge Book UK: Fun and Effective Ways to Boost Your Savings, Save from £50 up to £15000",Artastic Graphic,Paperback,"Jan 6, 2025",
0,https://www.amazon.com/dp/B0DSPFKKGZ,B0DSPFKKGZ,Time Management Planner and Practical Guide,Mr Ned Barker,Paperback,"Jan 6, 2025",
0,https://www.amazon.com/dp/B0DSP5C6LP,B0DSP5C6LP,"Unruled NOTEBOOK 6x9""",Clara & Celine,Paperback,"Jan 6, 2025",
3,https://www.amazon.com/dp/B0DSJDKRVD,B0DSJDKRVD,Cases in Management: Theory and Practice,Dr. Deepal Joshi,Kindle,"Jan 6, 2025",
2,https://www.amazon.com/dp/B0DSDVV7VT,B0DSDVV7VT,From Chaos to Clarity: Mastering the Five Operational Roles,Dameon Lutz,Kindle,"Jan 6, 2025",
0,https://www.amazon.com/dp/B0DSLDTK24,B0DSLDTK24,2026-2027 Monthly Planner: Sunflower Themed Large Two-Year Agenda From January 2026 to December 2027,Camila J Harmony,Paperback,"Jan 5, 2025",
1,https://www.amazon.com/dp/3031485556,3031485556,"Uncertainty in Strategic Decision Making: Analysis, Categorization, Causation and Resolution",Richard J. Arend,Kindle,"Jan 5, 2025",
0,https://www.amazon.com/dp/B0DSWFQXKT,B0DSWFQXKT,"Tax Year Diary 2025-2026: Record Income and Expenses for Small Business, Weekly Overview Layout Runs From April 2025 to April 2026",PB Brown,Paperback,"Jan 5, 2025",
0,https://www.amazon.com/dp/B0DVRC9GVM,B0DVRC9GVM,Alphabet Coloring Book: ABC,Moona Eveliina Rämö,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVRC91K1,B0DVRC91K1,"Food Treats & Drinks Bold And Easy Coloring Book: 45 Bold & Easy Illustrations for Fun and Relaxation, Simple and Big Designs for Adults and Kids",Blink Ink Art,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVRBWZNV,B0DVRBWZNV,Cozy Time : A Relaxing Coloring Book for Creative Moments,Lenie Faewood,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVRBDM3Q,B0DVRBDM3Q,Wild Women Watercolors : Outside the Lines coloring book,Echo Envy,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR9TY2M,B0DVR9TY2M,"Unicorn Coloring Book: 30 Unicorn Scenes For Kids, Teens, and Adults",D.Mercer Publishing,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR9QWJP,B0DVR9QWJP,Sweet Hearts Colouring Book: 50 Large and Beautiful Valentine’s Day Designs for Relaxation – Perfect for Adults & Kids (Bold & Easy),Lina Joy,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR86FPK,B0DVR86FPK,DRAW COOL INSECTS: Step by Step (HOW TO DRAW),Katherine Fletcher,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR85FLZ,B0DVR85FLZ,SUPERCARS TO COLOR: Over 100 high-speed supercars to color – educational fun for all ages.,Jon Robert Wilson,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR7HPPT,B0DVR7HPPT,"peaceful Nature Scene Coloring Book: Relaxing and Mindful Coloring,Nature,Calming Nature,Scenic Landscape,50 pages,8.5x11 inches.",re zo,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR75ZJN,B0DVR75ZJN,"60+ Adorable Dog Breeds-Coloring Book for Dog Lovers: Two Cute Dog illustrations per Breed with their Name. Coloring Book for Creativity, Relaxation and Fun.",Team Prabha Publication,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR6ZTM3,B0DVR6ZTM3,Kawaii Chibi Coloring Book for Kids Ages 4-8 Cute and Playful Designs: Adorable Characters and Fun Scenes to Color!,Blue Pen Publishing,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR6XSYT,B0DVR6XSYT,Mandala Coloring Bliss - A Journey to Inner Peace: Coloring Book (Сoloring Book),Mr Aleksejs Vitaliyevich Tomusjaks,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR6X1NS,B0DVR6X1NS,"Robot coloring book For Age 3+ Up: Robot coloring book , coloring book for Kids.",9TS KP,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR659Q8,B0DVR659Q8,"Easter Egg Mandala Coloring Book: Beautiful and Relaxing Designs for a Joyful Holiday: Perfect for Adults, Teens, and Kids—Intricate and Bold Mandala ... Creativity, Mindfulness, and Stress Relief",Coach Max,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR5QYG6,B0DVR5QYG6,"Coloring Book for Adults and Kids, Bold and Easy, Simple and Big Designs for Relaxation Featuring Birds Cute And Many More (Bold & Easy Coloring)",g. Brick,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0G58J3HHR,B0G58J3HHR,Home Newborn Photography In Two Weeks,M. A. MAMSA,Paperback,"Dec 5, 2025",
0,https://www.amazon.com/dp/B0DSLDMXNP,B0DSLDMXNP,"2026-2028 Pets Planner: 3-Year Monthly, Weekly & Daily Organizer for Pet Lovers",FD Liam,Paperback,"Jan 5, 2025",
0,https://www.amazon.com/dp/B0DSKHRYRM,B0DSKHRYRM,"Daily Growth Notebook: 8.5 x 11 Notebook | College Ruled | 120 pages | For Kids, Teens, and Adults",Ellie Grant,Paperback,"Jan 5, 2025",
0,https://www.amazon.com/dp/B0DSGNR1MX,B0DSGNR1MX,"The CEO Conundrum: Why is Transformation so Hard?: Hint...People Do Not Like Change and Without your People, Transformation Fails",Bob Buckler,Kindle,"Jan 5, 2025",
0,https://www.amazon.com/dp/B0DSB9J4T5,B0DSB9J4T5,APP-OLOGY HIGH SOCIALS do HIGH TECHS to make HIGHER SOCIALS--a book of FIXES: From Social Computing to Computational Kinds of Sociality--mind & lives & outcomes made NON-LINEAR,Richard Tabor Greene,Kindle,"Jan 5, 2025",
0,https://www.amazon.com/dp/B0DS9R6JSF,B0DS9R6JSF,"The Art of Creative Innovation: Mastering the Intersection of Imagination and Strategy, Empowering individuals and teams to thrive in a rapidly changing world.",Jay A Ford EMBA,Kindle,"Jan 5, 2025",
0,https://www.amazon.com/dp/B0DSP8C75Z,B0DSP8C75Z,"Hospitality Communications Book: Daily Records Organizer for Cafes, Restaurants, or Breweries",Morgan Ayres,Paperback,"Jan 4, 2025",
0,https://www.amazon.com/dp/B0DSKGK6VC,B0DSKGK6VC,"OOPS, I DO IT AGAIN & AGAIN. A JOURNAL FOR BUSINESS FAILS & WINS. | 120 Rules Pages",Merch Buddee,Hardcover,"Jan 4, 2025",
0,https://www.amazon.com/dp/B0DSJNNY6F,B0DSJNNY6F,The Diary of Your Success: Office,KAREN LEONES,Paperback,"Jan 4, 2025",
0,https://www.amazon.com/dp/B0DSJK8YTP,B0DSJK8YTP,"Unruled NOTEBOOK 6x9""",Clara & Celine,Paperback,"Jan 4, 2025",
0,https://www.amazon.com/dp/B0DSJDX9B4,B0DSJDX9B4,2025-2026 Small Size Monthly Planner: 5x8 Inches of Two Years Calendar Schedule Organizer January to December with Holidays Tropical Coconut Tree Cover,Witty Create,Paperback,"Jan 4, 2025",
0,https://www.amazon.com/dp/B0DSJCS12F,B0DSJCS12F,Personal expense tracker: A4 notebook with 110 pages to manage your finances,Girolamo Barracco,Paperback,"Jan 4, 2025",
0,https://www.amazon.com/dp/B0DSCC8P6L,B0DSCC8P6L,Guide to Saving Money: Simple Strategies for Financial Freedom,RMR,Paperback,"Jan 4, 2025",
0,https://www.amazon.com/dp/B0DS9LWQ26,B0DS9LWQ26,Project Management: Complete Crash Course (Most Popular and Trending Courses to Build Your Career),Yatendra Kumar Singh Manuh,Kindle,"Jan 4, 2025",
0,https://www.amazon.com/dp/3031359747,3031359747,Sustainable and Responsible Business in Africa: Studies in Ethical Leadership,Rose Ogbechie,Kindle,"Jan 4, 2025",
4,https://www.amazon.com/dp/B0DS81SNGG,B0DS81SNGG,BETWEEN THE EARS: A GUIDE TO STRATEGY & CONSULTING: Explaining key concepts and frameworks in Strategy,SIDHARTH BALAKRISHNA,Kindle,"Jan 3, 2025",
0,https://www.amazon.com/dp/B0DVR58SLM,B0DVR58SLM,"Gnome Sweet Gnome: A Cute Valentine’s Coloring Book for All Ages with 40 Adorable Gnome Illustrations, Love Scenes & Whimsical Charm (Bold & Simple Coloring)",Chill Colors,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR52QY1,B0DVR52QY1,"Revers Coloring Book: Relaxing Floral Art Therapy - A Creative Escape into Blooming Flowers 8.5"" X 11"" Inches.: 35 Unique Watercolor Floral Designs for Stress Relief and Creativity",Odmar mar,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR4F72J,B0DVR4F72J,"Dolphin Coloring Book: An Exploration of Marine Beauty Through Art: A Detailed Collection of Dolphin Illustrations for Creativity, Stress Relief, and Ocean Enthusiasts",Mr.  Sanjay Kumar Singh,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR3Y1NQ,B0DVR3Y1NQ,"Comfy Companions: Cozy Coloring Tale of Friendship & Fun for Kids, Teens & Adults (The Cozy World)",Swati Saraf,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR3XXV9,B0DVR3XXV9,"Color, Curse, Conquer: A Badass Cancer Coloring Book for Women Who Won’t Back Down: 40 Bold, Hilarious, and Sassy Quotes to Release Stress, Boost Confidence & Stay Strong",Faith Brighthood,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR3MHGY,B0DVR3MHGY,Cute Little Cats: Coloring Book,Your  Mate Production,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR3G3H8,B0DVR3G3H8,Cute Princess: Coloring Book,Your  Mate Production,Hardcover,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR35P41,B0DVR35P41,"Whimsical Patterns Reverse Coloring Book: Abstract Watercolor Art to Trace on Swirls, Waves, Mandalas, Doodles, Geometric Shapes and more (55+ Designs)",Marc Dane,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR33NFL,B0DVR33NFL,Plants & Animals: A Nature-Inspired Coloring Book,Ravindra Sirvi,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR2FNS6,B0DVR2FNS6,Mouse Coloring Book: A Fun and Relaxing Coloring Adventure for Kids: Adorable Mouse Illustrations for Creativity and Relaxation – Perfect for Kids Ages 4-13,Mr.  Sanjay Kumar Singh,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR2BQNS,B0DVR2BQNS,ABC Alphabet Coloring Book For Kids,Vyanne Nguyen,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR233NQ,B0DVR233NQ,Coloring Book for Girls and Young Teens: 50 Amazing coloring pages with reference image at top right corner,Ananya Pathak,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR1NC3T,B0DVR1NC3T,Infinite Designs: A Mandala Coloring Book: Relaxing and Creative Mandalas with Unique Shapes and Patterns,Evelin Black,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVR18RWY,B0DVR18RWY,Blossoms of Creativity: A Flower Coloring Book,Naveen Madhesan,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQYMWLB,B0DVQYMWLB,cute animals coloring book,lynda kismoune,Paperback,"Jan 30, 2025",
4,https://www.amazon.com/dp/B0DSB75W4H,B0DSB75W4H,2025-2026 Small Size Monthly Planner: 5x8 Inches of Two Years Calendar Schedule Organizer January to December with Holidays Black Plain Original Cover,Witty Create,Paperback,"Jan 2, 2025",
0,https://www.amazon.com/dp/B0DSJ8NNM4,B0DSJ8NNM4,F.F.F: Frugal . Financial . Freedom,Ruth Mullen,Paperback,"Jan 2, 2025",
0,https://www.amazon.com/dp/B0DSJ3QQQF,B0DSJ3QQQF,"Converging Economic Policy, Corporate Strategy and Technology for Emerging Economies",Erum Shaikh,Hardcover,"Jan 2, 2025",
1,https://www.amazon.com/dp/B0DSBXYS8J,B0DSBXYS8J,"Dream Big - Monthly Planner 2025: Your Roadmap to an Organised, Staying Focused, and Successful in 2025",Emerald Firli,Kindle,"Jan 2, 2025",
0,https://www.amazon.com/dp/B0DSBLR6LC,B0DSBLR6LC,Financial Planner- Budgeting planner,E Hill,Paperback,"Jan 2, 2025",
0,https://www.amazon.com/dp/B0DSB6SK93,B0DSB6SK93,2025-2026 Small Size Monthly Planner: 5x8 Inches of Two Years Calendar Schedule Organizer January to December with Holidays You are the berry best Cover,Witty Create,Paperback,"Jan 2, 2025",
1,https://www.amazon.com/dp/B0DS9TNVKZ,B0DS9TNVKZ,2025-2026 Small Size Monthly Planner: 5x8 Inches of Two Years Calendar Schedule Organizer January to December with Holidays Cute Cat Cover,Witty Create,Paperback,"Jan 2, 2025",
0,https://www.amazon.com/dp/B0DS9SWC96,B0DS9SWC96,Simplifying My Journey: A Workbook for Reflection and Action (Soft Cover),Christele Parham,Hardcover,"Jan 2, 2025",
1,https://www.amazon.com/dp/B0DS9C6PFR,B0DS9C6PFR,CORPORATE MAVERICK: Take the Elevator to the Top,Arpit Bhutani,Kindle,"Jan 2, 2025",
0,https://www.amazon.com/dp/B0DS69G2MX,B0DS69G2MX,12 Months to Victory: A Roadmap for Daily Success,Stupendous Hilfiger,Kindle,"Jan 2, 2025",
0,https://www.amazon.com/dp/B0DS2FMBQR,B0DS2FMBQR,"Strategic IT Partnership: Proactive, Quality Solutions and Insights for Growth",Jordan Whitewick,Kindle,"Jan 2, 2025",
1,https://www.amazon.com/dp/B0DS9M4YWL,B0DS9M4YWL,"Strategic Planner for SWOT Analysis: A Comprehensive Guide to Assessing Strengths, Weaknesses, Opportunities, and Threats - 8.5"" x 11""",Michael Bambo,Paperback,"Jan 1, 2025",
0,https://www.amazon.com/dp/B0DVQYD7WP,B0DVQYD7WP,Hijabi girl coloring book: Muslim girl gifts,A Hope,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQWY2VJ,B0DVQWY2VJ,Bedtime Handbook: I had a bad dream,Arwin Kraze,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQWWBC2,B0DVQWWBC2,"Spring Adult Coloring Book: 50 Beautiful Spring Coloring Pages for Stress Relief, Relaxation, and Mindfulness (Adult coloring book for relaxation)",Aisha Rang,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQT5KRG,B0DVQT5KRG,Master of Colour: Superb images to colour and bring to life. (Fantastic Colouring Books),Albert Hall,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQT4QP5,B0DVQT4QP5,COZY MOM to color: Special Bonds: 30 Mom and Child Coloring Pages,Barby Color,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQRR5FT,B0DVQRR5FT,Jesus Story Painting Book: Painting Book,MR AASHISHPAL SINGH,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQBY1Q2,B0DVQBY1Q2,Love quotes coloring book: Beautiful messages for valentine,Sharon Chris,Paperback,"Jan 30, 2025",
1,https://www.amazon.com/dp/B0DVQBKDSH,B0DVQBKDSH,Rustic Retreats: 30 Cozy Living Room Designs To Color and Inspire Volume 3,Cathy Schlecter,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQB59MW,B0DVQB59MW,Flowers: Adult coloring,Daniella Caramb -Norman,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQB3JKM,B0DVQB3JKM,"Beach Bliss (A Cute Coloring Adventure): a charming seaside escape with 54 simple, bold, and easy designs of adorable animals and beachy patterns. ... and relax with every colorful stroke!",SleepyPawStudio,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQB2JGN,B0DVQB2JGN,"Anime coloring book for kids and Manga Lovers with Cute Kawaii Girls in Fashion Styles: Anime Coloring Book: Kawaii Girls: A Cute Stress-Relief Japanese Comic, Manga Kawaii Coloring Book for Kids",Azhar Iqbal,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQ9P5BQ,B0DVQ9P5BQ,Ocean Wonders Coloring Book,KS Artistry,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQ9L76T,B0DVQ9L76T,"Tails, Tweets & Treats: A Fun & Relaxing Animal Coloring Book",Giggles McGraffiti,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQ9JL5S,B0DVQ9JL5S,"Color Your Calm: Mandalas, Forest Creatures, and Inspiring Words to Color: Unwind with abstract patterns, cozy animals, and calming quotes.",Andrea Jueong,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQ9DBCS,B0DVQ9DBCS,ABC Flowers Coloring Book,Kaci J Stone,Paperback,"Jan 30, 2025",
1,https://www.amazon.com/dp/B0DSB5TWBN,B0DSB5TWBN,2025-2026 Small Size Monthly Planner: 5x8 Inches of Two Years Calendar Schedule Organizer January to December with Holidays Pink Flower Cover,Witty Create,Paperback,"Jan 1, 2025",
2,https://www.amazon.com/dp/B0DSB5YTFP,B0DSB5YTFP,2025-2026 Small Size Monthly Planner: 5x8 Inches of Two Years Calendar Schedule Organizer January to December with Holidays Cute Pineapple Cover,Witty Create,Paperback,"Jan 1, 2025",
0,https://www.amazon.com/dp/303140694X,303140694X,"Strategy Praxis: Insight-Driven, First Principles-Based Strategic Thinking, Analysis, and Decision-Making (Management for Professionals)",George Tovstiga,Kindle,"Jan 1, 2025",
0,https://www.amazon.com/dp/B0DSJHGBFL,B0DSJHGBFL,Sometimes Shit Happens Monthly Planner 2025-2026,Mark D Date,Paperback,"Jan 1, 2025",
0,https://www.amazon.com/dp/B0DS9SDTVF,B0DS9SDTVF,2025-2026 Small Size Monthly Planner: 5x8 Inches of Two Years Calendar Schedule Organizer January to December with Holidays Black and Green Tropical Cover,Witty Create,Paperback,"Jan 1, 2025",
0,https://www.amazon.com/dp/B0DS9FJBWV,B0DS9FJBWV,"Unruled NOTEBOOK 6x9""",Clara & Celine,Paperback,"Jan 1, 2025",
0,https://www.amazon.com/dp/B0DS9F91S1,B0DS9F91S1,2025-2026 Small Size Monthly Planner: 5x8 Inches of Two Years Calendar Schedule Organizer January to December with Holidays Pink Cover,Witty Create,Paperback,"Jan 1, 2025",
0,https://www.amazon.com/dp/B0DS9CDTWJ,B0DS9CDTWJ,"Unruled NOTEBOOK 6x9""",Clara & Celine,Paperback,"Jan 1, 2025",
0,https://www.amazon.com/dp/B0DVQ9BZBT,B0DVQ9BZBT,Bella's Valentine Surprise: A Cozy Valentines Day Coloring Book,Artcozen Designs,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQ94WMY,B0DVQ94WMY,Create Your Own Nautical Gallery Wall Coloring Book (Create Your Own Gallery Wall Coloring Book Series),Debi Peters,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQ8WDYJ,B0DVQ8WDYJ,Bossa Nova from Rio: Coloring book,Pedro Costa,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQ8PTRM,B0DVQ8PTRM,Masterpiece Gone Wild Vol. 1: A Colorful Twist on Classic World Art,Sir Reginald Von Cullen,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQ8DKJD,B0DVQ8DKJD,Coloring Book Dinosaurs,Amy Cave,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQ87PSN,B0DVQ87PSN,Actors Zen: The A-Z Mindful Colouring Journey for Actors,Katie Elliff,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVQ86ZF1,B0DVQ86ZF1,"Art Deco Dreams: An Abstract Coloring Experience - Bold and Easy Mini-Coloring Book 6""x6"" - 75 Designs: A Luxurious Escape into Bold Geometric Elegance!",Feisty Mom Designs,Paperback,"Jan 30, 2025",
1,https://www.amazon.com/dp/B0DVQ7FYM8,B0DVQ7FYM8,Exotic & Fantasy- Inspired Flowers (Part 1): COLORING BOOK for All Ages (Calm & Cozy Creations),PPurrfectpages,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVP4S3TQ,B0DVP4S3TQ,AMAZON LANDSCAPES: From the perspective of an Amazonian,Ronaldo Lima Medeiros,Paperback,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVMW2P6N,B0DVMW2P6N,Vibrant Wildlife: A Journey Through 50 Majestic Animals,BoldLines Studio,Kindle,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVLV9DCL,B0DVLV9DCL,Photos of the Unconscious: Surrealist Photography Collection II,Steal Adcock M.A.,Hardcover,"Jan 30, 2025",
2,https://www.amazon.com/dp/B0DVLRGLMS,B0DVLRGLMS,15 African American Spirituals for Guitar Duet (Guitar Duet Anthology Series),Mark Phillips,Kindle,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVLQT477,B0DVLQT477,ART ROYALTY - Stacy Engman,Stacy Engman,Kindle,"Jan 30, 2025",
0,https://www.amazon.com/dp/B0DVLPSBV6,B0DVLPSBV6,Boundless - The Art of Takashi Murakami,Sam Illustrates,Kindle,"Jan 30, 2025",
1,https://www.amazon.com/dp/1966029667,1966029667,The Control of the Quality Management System: Part 2,Michael A. Delitala,Paperback,"Jan 20, 2025",
1,https://www.amazon.com/dp/1942599005,1942599005,Building a Strong Patient Safety Program in Veterinary Medicine,Kenneth R Rohde,Paperback,"Jan 11, 2025",
0,https://www.amazon.com/dp/B0DTPWPYWT,B0DTPWPYWT,The Kind Manager's Pocket Book,Petal Kelly,Kindle,"Jan 8, 2025",
1,https://www.amazon.com/dp/B0DSHJSMN3,B0DSHJSMN3,Trusted Yet Dangerous: The Insider Threat Challenge in Physical Security,Brian O'Shaughnessy,Kindle,"Jan 7, 2025",
0,https://www.amazon.com/dp/B0DSPSHH8L,B0DSPSHH8L,Food Temperature Record Book: Logbook for Catering Businesses and Restaurants to Track and Record Food and Safety Compliance,Alastair Tapia Press,Hardcover,"Jan 6, 2025",
0,https://www.amazon.com/dp/B0DSPS84B5,B0DSPS84B5,Food Temperature Record Book: A Log Book for Restaurants and Catering Businesses to Record and Track Food and Safety Compliance,Alastair Tapia Press,Hardcover,"Jan 6, 2025",
0,https://www.amazon.com/dp/1636941524,1636941524,Internal Auditing Fundamentals,Paul Russell,Kindle,"Jan 5, 2025",
1,https://www.amazon.com/dp/B0DS8RGH4H,B0DS8RGH4H,Mastering Quality Engineering: Bridging Theory and Practice for Students and Professionals (Industrial Engineering),Dr.  Cor P.M. van Houte,Kindle,"Jan 3, 2025",
0,https://www.amazon.com/dp/B0DS4DWQKB,B0DS4DWQKB,Marketing Strategies,Dr. Navneet Seth,Paperback,"Jan 2, 2025",
0,https://www.amazon.com/dp/B0DVLKMRJM,B0DVLKMRJM,Disfluency Movie Review: Exploring Emotional Resilience in Adversity,Selena Davis,Hardcover,"Jan 30, 2025",
